;Johnny Cash;Willie Nelson;Dolly Parton;Hank Williams;Faith Hill;Dixie Chicks;Garth Brooks;Kenny Rogers;Tim McGraw;Hank Snow;Brooks and Dunn;Lee Hazlewood;Kenny Chesney;Jim Reeves;Roger Miller;Kris Kristofferson;Bob Dylan;Joni Mitchell;Leonard Cohen;Joan Baez;Townes van Zandt;Pete Seeger;Suzanne Vega;Tracy Chapman;Tim Buckley;Steeleye Span;Woody Guthrie;Donovan;Cat Stevens;John Denver;Don McLean;Crosby Stills & Nash;Miles Davis;Dave Brubeck;Billie Holiday;Duke Ellington;Django Reinhardt;Glenn Miller;Ella Fitzgerald;Louis Armstrong;Nat King Cole;Herbie Hancock;Nina Simone;John Coltrane;Charlie Parker;Count Basie;Thelonious Monk;Cannonball Adderley;John Lee Hooker;Muddy Waters;Taj Mahal;John Mayall;Big Bill Broonzy;BB King;Howlin' Wolf;Willie Dixon;Blind Lemon Jefferson;Blind Willie McTell;Mississippi John Hurt;T-Bone Walker;Etta James;Lightnin' Hopkins;Otis Rush;Albert King;James Brown;Marvin Gaye;Otis Redding;Solomon Burke;Sam Cooke;Aretha Franklin;Al Green;The Temptations;The Drifters;Fats Domino;The Supremes;Isaac Hayes;Alicia Keys;Erykah Badu;India Arie;Jill Scott;Iron Maiden;Megadeth;Slayer;Sepultura;Black Sabbath;Anthrax;Alice Cooper;Deep Purple;Def Leppard;AC/DC;Judas Priest;Kiss;Metallica;Pantera;Queensryche;Skid Row;Nirvana;Beck;Smashing Pumpkins;Radiohead;Belle and Sebastian;Alice in Chains;Echo and the Bunnymen;Sonic Youth;Weezer;Pearl Jam;Foo Fighters;Hole;Bush;The Smiths;Depeche Mode;Jane's Addiction;Patti Smith;Sex Pistols;Sid Vicious;Ramones;Bad Religion;The Clash;NoFX;Dead Kennedys;Buzzcocks;Green Day;Blink 182;Sum 41;The Misfits;Rancid;Screeching Weasel;Pennywise;Eminem;Dr. Dre;Public Enemy;Missy Elliot;Cypress Hill;50 Cent;Run DMC;Grandmaster Flash;2Pac;Snoop Dogg;Jay-Z;Busta Rhymes;LL Cool J;DMX;Ice Cube;Mystikal;Aphex Twin;Daft Punk;Kraftwerk;Chemical Brothers;Fatboy Slim;Basement Jaxx;Carl Cox;Moloko;Paul Oakenfold;Prodigy;Armand van Helden;Moby;Massive Attack;Mouse on Mars;Jimi Tenor;Underworld;Bob Marley;Jimmy Cliff;Peter Tosh;Ziggy Marley;Sean Paul;Alpha Blondy;Shaggy;Maxi Priest;Shabba Ranks;UB40;Inner Circle;Desmond Dekker;Capleton;Bounty Killer;Eddy Grant;Black Uhuru;The Rolling Stones;The Animals;The Faces;The Kinks;The Who;Elvis Presley;Chuck Berry;Little Richard;Jerry Lee Lewis;Buddy Holly;Bo Diddley;Bill Haley;Chubby Checker;The Yardbirds;Carl Perkins;Gene Vincent;Madonna;Britney Spears;N'Sync;Justin Timberlake;ABBA;Michael Jackson;Janet Jackson;Prince;Spice Girls;Christina Aguilera;Robbie Williams;Nelly Furtado;Avril Lavigne;Jennifer Lopez;O-Town;Shakira;Wolfgang Amadeus Mozart;Ludwig van Beethoven;Johann Sebastian Bach;Joseph Haydn;Johannes Brahms;Frederic Chopin;Antonin Dvorak;Gustav Mahler;Franz Schubert;Antonio Vivaldi;Richard Wagner;Herbert von Karajan;Yehudi Menuhin;Georg Friedrich Haendel;Tchaikovsky;Giuseppe Verdi
Blink 182;0,238745;0,112559;0,0911;0,094479;0,093135;0,08751;0,137814;0,156768;0,058613;0,010228;0;0,498856;0,07996;0,029211;0,036506;0,174403;0,425317;0,342615;0,214379;0,189055;0,214917;0,033503;0,2707;0,421873;0,197827;0,422784;0,094837;0,298941;0,411839;0,114137;0,454465;0,228193;0,064253;0,008058;0,066006;0,029177;0,01188;0,11026;0,0478;0,060078;0,125095;0,104817;0,110557;0,020781;0,012306;0,018605;0,016709;0,025159;0,071955;0,117322;0,095561;0,073007;0,026777;0;0,15279;0,010283;0,005011;0,003521;0,005735;0,055581;0,296606;0,041689;0,064237;0,08448;0,178136;0,138275;0,174771;0,295468;0,249604;0,18709;0,10642;0,175904;0,254392;0,580539;0,16873;0,122266;0,104114;0,103206;0;0,032604;0,422516;0,229355;0,180879;0,269324;0,338428;0,078522;0,639637;0,403697;0,735314;0,759199;0,274637;0,725571;0,561249;0,178674;0,499302;0,433168;0,300805;0,293356;0,729819;0,380935;0,59784;0,512043;0,707627;0,570673;0,441434;0,507848;0,374546;0,271122;0,323522;0,390822;0,264791;0,664744;0,433122;0,832555;0,700612;0,866053;0,647654;0,769327;0,421764;0,600242;0,310789;0,494091;1;0,40339;0,371128;0,553825;0,709365;0,488944;0,093869;0,064398;0,212301;0;0,312445;0,090576;0,006625;0,137832;0,030288;0,151288;0,09219;0,209517;0,327411;0,069004;0,097772;0,072563;0,053061;0,396085;0,207592;0;0,10287;0,116751;0,000029;0,045888;0,086535;0,187485;0,051496;0,153264;0,266719;0,456205;0,004018;0,132553;0,177418;0,070542;0,140361;0,174876;0,14213;0;0,106953;0,059897;0;0,143423;0,375507;0,146223;0,019966;0,009728;0,157582;0,077468;0,709914;0,446198;0;0,646744;0,758254;0,508189;0,768522;0,759644;0,643771;0,496788;0,571644;0,78527;0,278921;0,392033;0,375104;0,700094;0,170574;0,254539;0,262787;0,192907;0,150366;0,356414;0,260667;0,291878;0,131696;0,214097;0,155356;0,212029;0,279876;0,089283;0,151473;0,208463;0,004841;0,003386;0,003735;0;0,004638;0;0;0,000559;0,000094;0,00237;0;0;0,005725;0;0;0
Sum 41;0,132719;0,073478;0,044725;0,039832;0,160875;0,036087;0,091285;0,142214;0,032539;0,015672;0;0,24026;0,080062;0,015134;0,023405;0,092683;0,227145;0,282541;0,241601;0,121636;0,095282;0,015113;0,184733;0,280112;0,207363;0,182363;0,059992;0,236183;0,25014;0,089327;0,222865;0,14598;0,044132;0,002434;0,076985;0,004817;0,006329;0,039603;0,073029;0,03898;0,123224;0,051168;0,131605;0,028934;0,004733;0,004502;0,006526;0,009603;0,03199;0,049515;0,081849;0,032546;0,009604;0;0,070837;0,00138;0,001345;0,000472;0,000883;0,021486;0,199716;0,0168;0,026336;0,035641;0,212862;0,132841;0,182938;0,134085;0,223505;0,177929;0,154264;0,146968;0,163729;0,252033;0,162716;0,097058;0,145848;0,13998;0;0,145745;0,222371;0,173014;0,141688;0,165394;0,174839;0,059752;0,287538;0,55475;0,33848;0,330056;0,170383;0,31892;0,316197;0,129765;0,264808;0,216959;0,186576;0,165278;0,321027;0,231929;0,35769;0,269972;0,301321;0,295308;0,294651;0,287784;0,238031;0,201817;0,179385;0,203872;0,204969;0,308984;0,200931;0,370091;0,32801;0,404806;0,313607;0,355568;0,189737;0,280272;0,233567;0,261931;0,40339;1;0,151611;0,273805;0,320293;0,209533;0,111235;0,081995;0,129721;0,057925;0,177887;0,051212;0,040488;0,091765;0,019453;0,111551;0,05182;0,14069;0,237825;0,041364;0,062104;0,058604;0,033288;0,24718;0,110971;0,031147;0,052354;0,108316;0,005957;0,090816;0,045925;0,093316;0,03195;0,156107;0,229676;0,216427;0,006094;0,074298;0,171042;0,03315;0,064222;0,077473;0,071911;0,001012;0,06682;0,103996;0,009124;0,592;0,696472;0,07291;0,014049;0,022353;0,079572;0,035175;0,391762;0,213219;0;0,328504;0,35243;0,299195;0,328537;0,324947;0,30574;0,270014;0,243211;0,331095;0,120338;0,231963;0,158063;0,305817;0,155645;0,175734;0,168111;0,186811;0,114318;0,223039;0,223936;0,252485;0,101132;0,197264;0,174175;0,224561;0,200036;0,15674;0,397917;0,133014;0,010912;0,014169;0,017273;0;0,01221;0;0;0,000409;0,000948;0,001117;0,002381;0;0,000768;0;0,000192;0
The Misfits;0,146967;0,092274;0,041038;0,055602;0,031424;0,087465;0,03807;0,049585;0,019774;0,033362;0;0,090025;0,006172;0,023326;0,01742;0,034754;0,083901;0,000332;0,008448;0,088548;0,040347;0,109281;0,050438;0,067025;0,014021;0;0,280699;0;0,048989;0,047484;0,280934;0;0,010965;0,017417;0,083963;0,094641;0,002597;0,153411;0,073372;0,052133;0,066713;0,010652;0,083295;0,016402;0,029269;0,038676;0,028469;0,020983;0,020377;0,022067;0,022107;0;0,019938;0;0,036905;0,033542;0,016346;0,011484;0,018707;0,024013;0,048455;0,01033;0,01682;0,003034;0,057967;0,07956;0,022964;0,02632;0,027439;0,033536;0,032233;0,044992;0,03314;0,02188;0,052638;0,029666;0,131182;0,035746;0;0,042482;0,021743;0,036846;0,048003;0,034761;0,002012;0,080532;0,051207;0,00159;0,012419;0,009068;0,003489;0,071541;0,05289;0,03146;0,000273;0,049237;0,122088;0,085947;0,058258;0,014266;0,025652;0,046099;0,001616;0,178239;0,086662;0,079605;0,067367;0,074665;0;0,029464;0,021108;0,114893;0,133317;0,477359;0,482892;0,525395;0,493496;0,463851;0,394909;0,643506;0,312185;0,418555;0,371128;0,151611;1;0,580634;0,730844;0,405967;0,022539;0,041696;0,049465;0;0,030533;0,015527;0,021611;0,016649;0,016056;0,05191;0,041545;0,073497;0,040306;0,030387;0,024799;0,077946;0;0,000049;0,000149;0;0,02514;0,032929;0;0;0,000075;0,033917;0,009306;0,121111;0,091844;0,008092;0;0,006127;0;0;0;0;0,03382;0;0;0,000077;0;0,032839;0;0,044347;0;0;0,00012;0,000058;0,009748;0,009922;0;0,026946;0,033867;0,080657;0,030672;0,038785;0,037011;0,038522;0,050806;0,045558;0,022273;0,004375;0,021209;0,021924;0,055578;0,04956;0;0,026718;0;0,057714;0,063388;0,043485;0,007435;0,040517;0,007698;0,032875;0,109023;0,087753;0,03265;0;0,000752;0;0,000743;0;0;0;0;0;0;0;0;0;0,018674;0;0;0
Rancid;0,14254;0,069422;0,02879;0,044772;0,125856;0,042607;0,075846;0,049745;0,02352;0,004283;0;0,163656;0,476693;0,008448;0,011797;0,053523;0,202894;0,157913;0,19175;0,119814;0,090289;0,030331;0,149462;0,24345;0,203693;0,153543;0,110836;0,18851;0,198645;0,08359;0,222675;0,05535;0,034945;0,003816;0,078509;0,012939;0,006266;0,044948;0,075223;0,036693;0,110537;0,040227;0,138291;0,035157;0,008108;0,007933;0,006959;0,01053;0,029624;0,047105;0,038614;0,028382;0,01291;0,003167;0,068598;0,011311;0,005997;0,004493;0,005261;0,023511;0,174216;0,018243;0,026414;0,033597;0,098995;0,132892;0,162797;0,103297;0,13312;0,159513;0,151526;0,123913;0,137792;0,207293;0,144607;0,081407;0,151195;0,123024;0;0,146367;0,178084;0,099588;0,080724;0,130212;0,128802;0,039189;0,548599;0,146877;0,279802;0,283715;0,107563;0,272167;0,230008;0,081007;0,183568;0,174684;0,546283;0,643622;0,275744;0,180513;0,304834;0,224195;0,256029;0,343735;0,687055;0,276182;0,600284;0,17275;0,477451;0,17841;0,193652;0,31086;0,256826;0,649181;0,619778;0,705836;0,928256;0,643147;0,815507;0,683923;0,737409;0,788189;0,553825;0,273805;0,580634;1;0,746841;0,909604;0,062957;0,028624;0,091316;0,004502;0,124804;0,499088;0,012112;0,058427;0,221821;0,063336;0,465676;0,108873;0,190631;0,508646;0,042405;0,048699;0,028503;0,224517;0,075425;0,043921;0,530846;0,127105;0,013869;0,085006;0,488585;0,091758;0,029595;0,191708;0,189253;0,186456;0,010749;0,063286;0,544147;0,084251;0,112768;0,107443;0,071913;0,044726;0,079171;0,129336;0,051873;0,106496;0,15881;0,169486;0,040206;0,037245;0,072003;0,074068;0,30419;0,174737;0;0,286655;0,314746;0,277438;0,282376;0,273237;0,233969;0,589917;0,20637;0,284493;0,099597;0,207443;0,141734;0,250119;0,503944;0,1323;0,063741;0,538056;0,537865;0,187518;0,209558;0,226471;0,437904;0,100873;0,550318;0,174124;0,606675;0,14598;0,515517;0,083085;0,250008;0,007449;0,002545;0;0,012312;0;0;0,000345;0,00115;0,000943;0,00024;0;0,002388;0;0,000075;0
Screeching Weasel;0,1483;0,078786;0,061976;0,065295;0,063789;0,058377;0,079674;0,098247;0,038186;0,010596;0;0,288411;0,037105;0,02413;0,029038;0,112911;0,211144;0,179481;0,11517;0,108092;0,101436;0,034708;0,15027;0,219971;0,089148;0,183165;0,11689;0,158503;0,222059;0,062983;0,253635;0,172104;0,035004;0,005794;0,050518;0,030138;0,008209;0,082429;0,039231;0,04053;0,089583;0,059892;0,083545;0,012133;0,013295;0,015181;0,013916;0,014777;0,037543;0,090247;0,0456;0,032374;0,015285;0;0,100591;0,010653;0,005192;0,003647;0,005941;0,02854;0,152179;0,01997;0,031472;0,037286;0,101941;0,086392;0,096068;0,148307;0,144727;0,102086;0,05693;0,106949;0,131697;0,266221;0,099412;0,066837;0,076299;0,057869;0;0,027996;0,208567;0,122683;0,110459;0,159407;0,152752;0,058001;0,293226;0,180062;0,337001;0,338887;0,130673;0,331952;0,27153;0,102907;0,222007;0,215671;0,225234;0,166054;0,362974;0,18069;0,329392;0,243171;0,306984;0,386272;0,267092;0,255882;0,216998;0,162177;0,142613;0,217863;0,151392;0,364679;0,297722;0,784243;0,733322;0,832049;0,699582;0,746873;0,537199;0,819508;0,424774;0,480975;0,709365;0,320293;0,730844;0,746841;1;0,567907;0,057223;0,038175;0,116423;0;0,151328;0,055163;0,006864;0,063183;0,020502;0,08721;0,053537;0,135812;0,162114;0,049215;0,053457;0,08888;0,033636;0,177234;0,110887;0;0,070723;0,0854;0,005228;0,028347;0,041519;0,087158;0,027661;0,124133;0,199685;0,219615;0,00257;0,074115;0,081537;0,036122;0,061789;0,076264;0,073788;0;0,06383;0,045175;0;0,106708;0,166996;0,119436;0,00944;0,007286;0,081308;0,03612;0,324073;0,219712;0;0,317624;0,37059;0,249983;0,348276;0,344479;0,292138;0,230958;0,27542;0,350639;0,130573;0,180745;0,169713;0,321273;0,116942;0,165202;0,198195;0,11607;0,080758;0,204854;0,153987;0,162916;0,086985;0,147551;0,084818;0,150028;0,21794;0,070949;0,107329;0,123038;0,003214;0,001593;0,002697;0;0,00207;0;0;0,000137;0,000023;0,001051;0,000451;0;0,006124;0;0,000193;0
Pennywise;0,100396;0,037108;0,023381;0,040801;0,029145;0,034146;0,043385;0,041696;0,016473;0,003955;0;0,150154;0,621011;0,004519;0,004401;0,039392;0,163522;0,108375;0,076707;0,070658;0,088869;0,015287;0,087426;0,15156;0,081753;0,172653;0,055168;0,09271;0,132787;0,041652;0,180501;0,017102;0,021073;0,005851;0,019934;0,011392;0,005198;0,040362;0,014034;0,019434;0,037984;0,036688;0,042897;0,008533;0,006357;0,00739;0,005275;0,010135;0,026752;0,04817;0,039014;0,029041;0,010802;0;0,062233;0,003977;0,001938;0,001362;0,002218;0,022565;0,109455;0,016956;0,025566;0,034629;0,065499;0,050398;0,054724;0,105265;0,078381;0,06094;0,039756;0,051991;0,087834;0,225851;0,051752;0,041372;0,034762;0,036127;0;0,007786;0,182596;0,099946;0,085886;0,132331;0,141092;0,038284;0,668359;0,163325;0,298211;0,311625;0,117237;0,290581;0,238007;0,08155;0,204558;0,189228;0,621018;0,766722;0,313339;0,166665;0,227356;0,216287;0,289185;0,288218;0,798785;0,217532;0,69061;0,129569;0,56889;0,158296;0,106657;0,312208;0,224745;0,534637;0,48529;0,561863;0,916534;0,507844;0,838813;0,537158;0,661295;0,837404;0,488944;0,209533;0,405967;0,909604;0,567907;1;0,036284;0,027963;0,087114;0;0,138512;0,651407;0,002562;0,056177;0,289501;0,059446;0,598929;0,092618;0,12381;0,666606;0,041971;0,040158;0,02083;0,16104;0,064181;0;0,673087;0,057255;0,005125;0,011195;0,628421;0,077024;0,017277;0,078924;0,143491;0,179387;0,005629;0,047825;0,604036;0,024388;0,060334;0,072204;0,051624;0,001215;0,026731;0,004489;0;0,05555;0,15019;0,067714;0,007333;0,000811;0,05139;0,029211;0,286211;0,168992;0;0,262315;0,311144;0,203328;0,310909;0,301437;0,25863;0,65852;0,225849;0,31829;0,10792;0,156526;0,154923;0,271299;0,538705;0,065657;0,019695;0,558209;0,641321;0,117661;0,091619;0,100305;0,514399;0,038526;0,630074;0,062052;0,687403;0,019702;0,644707;0,051535;0,330329;0,001376;0,001487;0;0,001921;0;0;0,000426;0,000071;0,000968;0,000121;0;0,002445;0;0;0
Eminem;0,065276;0,047063;0,019233;0,013682;0,093909;0,053626;0,062426;0,05401;0,013197;0,002842;0;0,08504;0,026207;0,00872;0,011857;0,036473;0,118311;0,108865;0,113027;0,063535;0,026742;0,018952;0,10955;0,128139;0,129619;0,044311;0,054756;0,117755;0,104956;0,085612;0,103275;0,062065;0,033258;0,01386;0,06409;0,019643;0,012465;0,03606;0,161749;0,033248;0,085992;0,035476;0,100884;0,020751;0,015157;0,013805;0,016724;0,0179;0,034288;0,014254;0,027723;0,009563;0,004417;0,001244;0,02518;0,003153;0,001892;0,00095;0,001671;0,008422;0,101479;0,005306;0,008512;0,010902;0,127509;0,116223;0,127206;0,058527;0,112625;0,121276;0,162386;0,112748;0,080433;0,067357;0,114605;0,069495;0,125903;0,133153;0,017569;0,122732;0,113768;0,059706;0,029774;0,032338;0,03894;0,028405;0,079993;0,050463;0,086317;0,103012;0,034344;0,123336;0,131857;0,025349;0,056903;0,04949;0,064799;0,074826;0,076373;0,228759;0,137629;0,07918;0,072803;0,10859;0,130022;0,152472;0,100331;0,117556;0,067328;0,064349;0,106395;0,082952;0,054059;0,074074;0,070871;0,095321;0,079777;0,081155;0,035917;0,054049;0,124508;0,084081;0,093869;0,111235;0,022539;0,062957;0,057223;0,036284;1;0,226965;0,259563;0,161435;0,30335;0,181171;0,383142;0,281474;0,078103;0,29496;0,201429;0,307339;0,37734;0,209494;0,34859;0,318532;0,018738;0,116628;0,041973;0,047932;0,025018;0,075919;0,01877;0,086916;0,027807;0,067797;0,048621;0,129522;0,112072;0,07225;0,016186;0,145564;0,079821;0,01043;0,01904;0,022743;0,053498;0,003391;0,040306;0,07203;0,023931;0,031496;0,114379;0,022848;0,023646;0,048567;0,035215;0,009302;0,123717;0,061534;0;0,103521;0,09939;0,146009;0,08437;0,086647;0,082659;0,101349;0,065762;0,107258;0,079835;0,093817;0,039313;0,159716;0,101216;0,092573;0,071474;0,110282;0,085376;0,17028;0,242689;0,155596;0,053499;0,193559;0,085526;0,13018;0,06553;0,123827;0,033835;0,103538;0,004115;0,007291;0,017704;0;0,008615;0;0;0,035315;0,000881;0,018619;0,000516;0;0,001545;0;0,000064;0
Dr. Dre;0,056889;0,038332;0,023462;0,019052;0,023866;0,027853;0,021143;0,047902;0,011331;0,008749;0;0,070177;0,019752;0,013838;0,00977;0,028752;0,056251;0,063738;0,021435;0,043069;0,026773;0,028659;0,065912;0,056093;0,028398;0,025301;0,065222;0,034433;0,054764;0,019857;0,105072;0,035766;0,042514;0,036692;0,049982;0,05574;0,028705;0,071998;0,04555;0,043267;0,054016;0,052076;0,053603;0,032559;0,039127;0,033848;0,035399;0,032507;0,017656;0,015741;0,026286;0,006887;0,011986;0,002867;0,020323;0,009667;0,004621;0,003012;0,005014;0,012729;0,05898;0,008678;0,009838;0,007443;0,111758;0,042043;0,02809;0,039354;0,056061;0,035524;0,027631;0,048468;0,030046;0,04861;0,038078;0,04561;0,089095;0,119995;0,005785;0,038021;0,03089;0,037607;0,031333;0,019183;0,026318;0,0403;0,060547;0,040211;0,055969;0,0509;0,0261;0,070073;0,063077;0,021164;0,03395;0,038244;0,040221;0,057479;0,056632;0,033688;0,048394;0,046806;0,041954;0,069851;0,064033;0,04899;0,041393;0,039335;0,030376;0,031335;0,046421;0,063871;0,029892;0,038503;0,030107;0,04651;0,045013;0,043514;0,020446;0,040543;0,044108;0,081391;0,064398;0,081995;0,041696;0,028624;0,038175;0,027963;0,226965;1;0,365763;0,417037;0,479317;0,214228;0,513129;0,434894;0,15975;0,564589;0,202745;0,493351;0,437047;0,182753;0,452277;0,304983;0,024652;0,068674;0,038559;0,016466;0,040407;0,052037;0,02404;0,048965;0,037918;0,059772;0,056254;0,056561;0,118855;0,066025;0,024904;0,059693;0,04484;0,017487;0,019997;0,065373;0,081401;0,010358;0,038399;0,033358;0,04691;0,030424;0,097569;0,023311;0,039732;0,098324;0,022302;0,015656;0,063851;0,040614;0;0,052217;0,05626;0,05364;0,058423;0,062402;0,061122;0,041383;0,052092;0,058345;0,024161;0,033637;0,026188;0,054155;0,045047;0,048086;0,041188;0,03466;0,016888;0,06592;0,051787;0,064173;0,019225;0,061281;0,028794;0,069742;0,032341;0,050977;0,021201;0,025059;0,004428;0,003648;0,006704;0;0,001506;0;0;0,002019;0,002988;0,002734;0,003474;0,001466;0,007672;0,001461;0,000037;0,001931
Public Enemy;0,097108;0,056352;0,037601;0,034173;0,032539;0,052235;0,045943;0,054715;0,020964;0,009044;0;0,160205;0,02291;0,018727;0,014945;0,060237;0,147622;0,109456;0,067781;0,122269;0,065624;0,053646;0,149778;0,161679;0,08291;0,115347;0,075938;0,096207;0,143254;0,040422;0,191668;0,072191;0,03739;0,019208;0,047719;0,037154;0,021048;0,073792;0,041417;0,038901;0,178103;0,067223;0,327391;0,0236;0,046337;0,020042;0,021641;0,036511;0,038337;0,040247;0,036274;0,022829;0,016543;0,00094;0,052819;0,009378;0,004541;0,003113;0,005142;0,021053;0,136944;0,017647;0,021789;0,033941;0,196896;0,173397;0,161056;0,223075;0,161544;0,218018;0,120312;0,115565;0,120212;0,169594;0,082692;0,152513;0,22884;0,292303;0,098676;0,173077;0,131728;0,086007;0,089702;0,093823;0,108163;0,083072;0,195306;0,127759;0,2169;0,210698;0,103947;0,235596;0,185317;0,076035;0,157651;0,13879;0,089361;0,120902;0,208203;0,102669;0,167993;0,161619;0,190816;0,203521;0,127944;0,15423;0,102003;0,075045;0,096972;0,109935;0,114104;0,193203;0,13178;0,169128;0,129256;0,18978;0,135343;0,177147;0,071729;0,111149;0,045046;0,137006;0,212301;0,129721;0,049465;0,091316;0,116423;0,087114;0,259563;0,365763;1;0,401751;0,5802;0,258041;0,613504;0,505993;0,232238;0,653894;0,489503;0,611504;0,652649;0,285413;0,638058;0,319582;0,029868;0,156069;0,093432;0,01325;0,05109;0,095898;0,034283;0,068221;0,05151;0,101641;0,098667;0,111253;0,191439;0,13504;0,026297;0,084371;0,072622;0,027553;0,055821;0,067381;0,124383;0,008312;0,051451;0,038584;0,042734;0,053481;0,130638;0,045258;0,050673;0,113153;0,050004;0,024833;0,200667;0,148649;0;0,189531;0,218259;0,159416;0,217435;0,223808;0,184261;0,143579;0,170894;0,220888;0,081036;0,128569;0,10382;0,200888;0,07948;0,092794;0,083136;0,074739;0,047158;0,136227;0,105675;0,145862;0,0422;0,092464;0,047548;0,114358;0,073736;0,084311;0,045087;0,064116;0,003276;0,002386;0,002585;0;0,002487;0;0;0,002386;0,003196;0,00232;0,004856;0,001842;0,008255;0,001917;0;0,002442
Missy Elliot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001468;0;0;0;0,001299;0;0;0;0,003572;0,00058;0;0;0,001281;0;0,000269;0;0,003493;0,028967;0,006018;0,000174;0,001085;0;0;0,000997;0,001729;0,000678;0;0;0;0;0,000102;0;0;0;0;0;0,000987;0;0,00149;0,000688;0,0575;0,00594;0,000701;0,005466;0,000541;0,005513;0,006668;0,012155;0,000176;0;0,003475;0,034596;0,076775;0,181341;0;0,041694;0;0;0;0;0;0;0;0,000892;0,000358;0,000346;0;0,002728;0;0;0;0;0;0,031804;0;0;0;0,000162;0;0,013212;0,004061;0;0,002111;0;0,011734;0;0,000526;0,009991;0;0,000121;0;0;0,002579;0,002136;0;0;0;0,003223;0;0,057925;0;0,004502;0;0;0,161435;0,417037;0,401751;1;0,614939;0,112106;0,47636;0,539104;0,127743;0,459597;0,132134;0,592439;0,447397;0,149937;0,278552;0,253967;0,002458;0,016633;0,028039;0;0,009987;0,009218;0;0,001469;0,009909;0,022886;0,044192;0,003462;0,099591;0;0,010672;0,012083;0,004364;0;0;0,025709;0,059903;0;0,026999;0,027397;0,074153;0,015187;0;0;0,041907;0,17912;0;0;0,000735;0,000631;0;0;0,000302;0,000228;0,000063;0,001149;0;0;0,00066;0;0;0;0;0,002206;0,008052;0;0;0,01684;0;0,005571;0,006469;0,021286;0,003429;0,005741;0;0,086295;0,006032;0,019429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cypress Hill;0,114444;0,059176;0,034489;0,038637;0,034111;0,042698;0,051667;0,052869;0,022585;0,006407;0;0,181134;0,035286;0,00891;0,008204;0,050784;0,189956;0,132253;0,083582;0,085153;0,098345;0,020986;0,106345;0,194471;0,13117;0,188685;0,051808;0,116107;0,16309;0,049701;0,217026;0,033242;0,033434;0,007323;0,035155;0,022007;0,01078;0,0683;0,028415;0,027632;0,05942;0,090311;0,093198;0,01519;0,011622;0,01097;0,010752;0,050779;0,050423;0,055725;0,045859;0,036347;0,013051;0;0,076039;0,007219;0,003139;0,002205;0,003701;0,027066;0,183494;0,021124;0,030053;0,058921;0,310943;0,134968;0,194378;0,29855;0,250588;0,193579;0,162786;0,155404;0,173191;0,25282;0,10054;0,233188;0,142598;0,267686;0,192234;0,111284;0,193509;0,10946;0,096235;0,130985;0,159038;0,066905;0,288137;0,188284;0,33613;0,34089;0,137156;0,337389;0,269419;0,09104;0,241505;0,20257;0,125457;0,176736;0,352321;0,179496;0,235488;0,243883;0,317722;0,254515;0,194401;0,231335;0,16097;0,120908;0,17365;0,155324;0,153733;0,36003;0,167459;0,257685;0,200216;0,27496;0,206316;0,248544;0,103278;0,146453;0,056956;0,170338;0,312445;0,177887;0,030533;0,124804;0,151328;0,138512;0,30335;0,479317;0,5802;0,614939;1;0,235926;0,69087;0,640686;0,164372;0,65715;0,287745;0,677136;0,710481;0,235262;0,586771;0,383271;0,043379;0,243376;0,105452;0,057144;0,092105;0,106189;0,0525;0,086386;0,070229;0,174515;0,141937;0,106798;0,28106;0,223535;0,050333;0,100139;0,111185;0,041267;0,078072;0,105223;0,132869;0,008823;0,065191;0,041214;0,080077;0,061918;0,184453;0,063749;0,057073;0,139107;0,080846;0,040219;0,314969;0,22138;0;0,27786;0,326927;0,226512;0,341916;0,347812;0,285249;0,220867;0,256337;0,351091;0,121353;0,192909;0,167268;0,310242;0,08824;0,100823;0,038281;0,091074;0,058161;0,201067;0,145511;0,203539;0,046677;0,098246;0,067588;0,158274;0,097736;0,121088;0,055641;0,181398;0,00279;0,001689;0,005503;0;0,002334;0;0;0,000637;0,000107;0,001077;0,000676;0;0,004184;0;0,000149;0
